CART_NUMBER,CSTM_NUMBER,PRODUCT_ID,CART_DATE,QUANTITY,KARAT_CODE
CRT-02039,CSTM-00364,PROD-R00008,2025-07-23 21:20:15,1,14K
CRT-02040,CSTM-00154,PROD-E00002,2025-07-28 13:58:15,1,14K
CRT-02041,CSTM-00806,PROD-S00002,2025-07-28 14:03:15,2,18K
CRT-02042,CSTM-01471,PROD-N00006,2025-07-28 13:54:15,1,14K
CRT-02043,CSTM-01292,PROD-R00010,2025-07-12 22:20:15,2,24K
CRT-02044,CSTM-01187,PROD-S00007,2025-07-28 14:17:15,2,18K
CRT-02045,CSTM-00286,PROD-N00005,2025-07-16 22:20:15,1,18K
CRT-02046,CSTM-00015,PROD-R00009,2025-07-26 11:20:15,3,14K
CRT-02047,CSTM-00182,PROD-E00009,2025-07-10 07:20:15,3,18K
CRT-02048,CSTM-00747,PROD-R00001,2025-07-17 03:20:15,1,18K
CRT-02049,CSTM-01568,PROD-G00002,2025-07-07 18:20:15,1,24K
CRT-02050,CSTM-01449,PROD-N00004,2025-07-19 19:20:15,1,18K
CRT-02051,CSTM-00991,PROD-R00001,2025-07-24 08:20:15,2,14K
CRT-02052,CSTM-01614,PROD-E00008,2025-07-10 07:20:15,3,24K
CRT-02053,CSTM-00235,PROD-N00002,2025-07-02 03:20:15,1,14K
CRT-02054,CSTM-00935,PROD-R00005,2025-06-29 03:20:15,3,24K
CRT-02055,CSTM-01008,PROD-N00003,2025-07-01 07:20:15,3,18K
CRT-02056,CSTM-00951,PROD-N00012,2025-07-19 19:20:15,3,18K
CRT-02057,CSTM-01560,PROD-R00009,2025-07-28 13:42:15,1,14K
CRT-02058,CSTM-00386,PROD-S00001,2025-06-29 20:20:15,3,14K
CRT-02059,CSTM-00287,PROD-R00010,2025-07-21 10:20:15,3,14K
CRT-02060,CSTM-00200,PROD-E00011,2025-07-20 00:20:15,2,18K
CRT-02061,CSTM-01565,PROD-S00003,2025-07-24 12:20:15,1,24K
CRT-02062,CSTM-00633,PROD-S00006,2025-07-27 17:20:15,1,14K
CRT-02063,CSTM-00306,PROD-E00006,2025-07-02 21:20:15,1,24K
CRT-02064,CSTM-01216,PROD-E00004,2025-07-03 07:20:15,1,18K
CRT-02065,CSTM-00944,PROD-S00002,2025-07-20 16:20:15,2,18K
CRT-02066,CSTM-00431,PROD-S00008,2025-07-02 17:20:15,3,24K
CRT-02067,CSTM-00072,PROD-N00008,2025-07-28 13:44:15,3,24K
CRT-02068,CSTM-00715,PROD-N00008,2025-07-07 02:20:15,1,14K
CRT-02069,CSTM-00907,PROD-S00008,2025-07-28 13:40:15,1,24K
CRT-02070,CSTM-00976,PROD-S00003,2025-07-04 08:20:15,3,18K
CRT-02071,CSTM-01782,PROD-N00005,2025-07-28 13:38:15,1,18K
CRT-02072,CSTM-00636,PROD-G00003,2025-07-25 14:20:15,3,24K
CRT-02073,CSTM-01119,PROD-G00005,2025-07-24 07:20:15,2,18K
CRT-02074,CSTM-00356,PROD-E00010,2025-07-10 04:20:15,2,24K
CRT-02075,CSTM-01023,PROD-R00009,2025-07-04 13:20:15,3,24K
CRT-02076,CSTM-00269,PROD-N00008,2025-07-18 08:20:15,1,24K
CRT-02077,CSTM-00481,PROD-S00003,2025-07-25 16:20:15,2,18K
CRT-02078,CSTM-00643,PROD-S00007,2025-07-14 02:20:15,1,14K
CRT-02079,CSTM-01570,PROD-E00001,2025-07-28 13:48:15,1,24K
CRT-02080,CSTM-01219,PROD-E00009,2025-07-20 10:20:15,2,14K
CRT-02081,CSTM-00230,PROD-E00011,2025-07-11 00:20:15,3,18K
CRT-02082,CSTM-01810,PROD-R00005,2025-07-08 05:20:15,2,24K
CRT-02083,CSTM-00434,PROD-N00005,2025-07-08 09:20:15,1,18K
CRT-02084,CSTM-00928,PROD-S00006,2025-07-24 11:20:15,2,24K
CRT-02085,CSTM-01373,PROD-S00006,2025-07-22 03:20:15,2,18K
CRT-02086,CSTM-01090,PROD-R00003,2025-07-24 08:20:15,3,14K
CRT-02087,CSTM-01295,PROD-S00007,2025-07-26 20:20:15,2,14K
CRT-02088,CSTM-01137,PROD-E00004,2025-07-18 08:20:15,1,24K
CRT-02089,CSTM-01222,PROD-N00002,2025-07-28 14:19:15,3,24K
CRT-02090,CSTM-01861,PROD-R00010,2025-07-28 14:01:15,1,18K
CRT-02091,CSTM-01010,PROD-E00003,2025-07-27 00:20:15,2,18K
CRT-02092,CSTM-01102,PROD-R00007,2025-07-26 13:20:15,1,24K
CRT-02093,CSTM-00869,PROD-N00003,2025-07-20 20:20:15,1,24K
CRT-02094,CSTM-00371,PROD-N00002,2025-07-12 08:20:15,2,24K
CRT-02095,CSTM-01724,PROD-S00003,2025-07-13 00:20:15,3,18K
CRT-02096,CSTM-01121,PROD-E00008,2025-07-28 13:46:15,1,14K
CRT-02097,CSTM-00973,PROD-R00005,2025-07-17 16:20:15,2,14K
CRT-02098,CSTM-00991,PROD-R00007,2025-07-13 16:20:15,1,24K
CRT-02099,CSTM-01833,PROD-N00004,2025-07-23 20:20:15,1,14K
CRT-02100,CSTM-01164,PROD-R00002,2025-07-13 16:20:15,2,24K
CRT-02101,CSTM-01214,PROD-E00002,2025-07-05 22:20:15,3,18K
CRT-02102,CSTM-01701,PROD-S00002,2025-07-17 11:20:15,2,14K
CRT-02103,CSTM-01415,PROD-N00009,2025-07-28 14:12:15,2,14K
CRT-02104,CSTM-00367,PROD-G00004,2025-07-26 21:20:15,2,14K
CRT-02105,CSTM-01458,PROD-S00008,2025-07-09 03:20:15,2,24K
CRT-02106,CSTM-00737,PROD-S00004,2025-07-28 13:39:15,2,24K
CRT-02107,CSTM-01213,PROD-N00011,2025-06-28 19:20:15,2,14K
CRT-02108,CSTM-00795,PROD-S00006,2025-06-29 02:20:15,3,14K
CRT-02109,CSTM-01600,PROD-N00010,2025-07-09 07:20:15,3,24K
CRT-02110,CSTM-00296,PROD-S00004,2025-07-14 11:20:15,1,18K
CRT-02111,CSTM-00167,PROD-E00003,2025-07-15 10:20:15,1,24K
CRT-02112,CSTM-01226,PROD-R00006,2025-07-19 20:20:15,3,24K
CRT-02113,CSTM-00507,PROD-G00002,2025-07-22 08:20:15,3,14K
CRT-02114,CSTM-01491,PROD-R00007,2025-07-11 01:20:15,2,18K
CRT-02115,CSTM-00535,PROD-N00005,2025-07-27 07:20:15,2,18K
CRT-02116,CSTM-01424,PROD-E00006,2025-07-28 13:55:15,1,18K
CRT-02117,CSTM-00124,PROD-R00005,2025-07-07 08:20:15,2,18K
CRT-02118,CSTM-01427,PROD-E00010,2025-07-15 09:20:15,1,18K
CRT-02119,CSTM-00060,PROD-R00005,2025-07-28 13:44:15,2,24K
CRT-02120,CSTM-01188,PROD-N00001,2025-07-12 18:20:15,2,24K
CRT-02121,CSTM-00885,PROD-G00001,2025-07-02 15:20:15,3,14K
CRT-02122,CSTM-00552,PROD-N00010,2025-07-11 20:20:15,1,14K
CRT-02123,CSTM-01557,PROD-E00004,2025-07-28 12:20:15,2,24K
CRT-02124,CSTM-01587,PROD-R00007,2025-07-10 07:20:15,2,14K
CRT-02125,CSTM-00290,PROD-S00008,2025-07-22 02:20:15,2,24K
CRT-02126,CSTM-01002,PROD-E00005,2025-07-21 10:20:15,2,18K
CRT-02127,CSTM-00399,PROD-N00007,2025-07-06 17:20:15,1,14K
CRT-02128,CSTM-01619,PROD-S00006,2025-07-05 06:20:15,3,24K
CRT-02129,CSTM-01678,PROD-N00011,2025-07-28 13:31:15,2,24K
CRT-02130,CSTM-01687,PROD-R00010,2025-07-07 19:20:15,2,18K
CRT-02131,CSTM-01501,PROD-E00012,2025-07-28 13:21:15,1,24K
CRT-02132,CSTM-00464,PROD-N00003,2025-07-28 14:04:15,1,24K
CRT-02133,CSTM-00319,PROD-R00007,2025-07-16 21:20:15,1,18K
CRT-02134,CSTM-00561,PROD-G00005,2025-07-01 10:20:15,2,14K
CRT-02135,CSTM-01678,PROD-R00006,2025-07-15 00:20:15,2,24K
CRT-02136,CSTM-00741,PROD-G00003,2025-07-10 14:20:15,3,14K
CRT-02137,CSTM-00305,PROD-S00002,2025-07-04 03:20:15,3,14K
CRT-02138,CSTM-01273,PROD-N00002,2025-07-07 00:20:15,3,24K
CRT-02139,CSTM-00787,PROD-N00001,2025-07-28 14:09:15,2,14K
CRT-02140,CSTM-00614,PROD-G00004,2025-07-28 14:02:15,2,18K
CRT-02141,CSTM-00912,PROD-N00002,2025-07-12 18:20:15,2,14K
CRT-02142,CSTM-01073,PROD-E00007,2025-07-15 18:20:15,1,24K
CRT-02143,CSTM-00855,PROD-N00006,2025-07-04 01:20:15,1,14K
CRT-02144,CSTM-01450,PROD-N00005,2025-07-27 10:20:15,1,18K
CRT-02145,CSTM-01355,PROD-N00003,2025-07-08 23:20:15,3,18K
CRT-02146,CSTM-01253,PROD-N00005,2025-07-20 15:20:15,3,14K
CRT-02147,CSTM-00486,PROD-N00008,2025-07-07 00:20:15,3,18K
CRT-02148,CSTM-00748,PROD-E00008,2025-07-04 20:20:15,3,14K
CRT-02149,CSTM-01622,PROD-E00011,2025-07-28 13:54:15,3,18K
CRT-02150,CSTM-01551,PROD-N00007,2025-07-28 13:50:15,3,24K
CRT-02151,CSTM-01679,PROD-N00001,2025-07-19 00:20:15,1,24K
CRT-02152,CSTM-01017,PROD-R00010,2025-07-22 04:20:15,1,18K
CRT-02153,CSTM-01554,PROD-N00007,2025-07-28 13:27:15,2,14K
CRT-02154,CSTM-00475,PROD-N00004,2025-07-02 04:20:15,2,18K
CRT-02155,CSTM-00063,PROD-N00002,2025-07-05 14:20:15,1,24K
CRT-02156,CSTM-01154,PROD-E00009,2025-07-28 12:20:15,2,18K
CRT-02157,CSTM-01834,PROD-E00001,2025-07-20 21:20:15,3,14K
CRT-02158,CSTM-01415,PROD-R00002,2025-07-22 17:20:15,1,18K
CRT-02159,CSTM-00100,PROD-G00003,2025-07-28 14:05:15,2,14K
CRT-02160,CSTM-01019,PROD-N00008,2025-07-28 13:41:15,3,18K
CRT-02161,CSTM-01304,PROD-N00003,2025-07-05 10:20:15,1,14K
CRT-02162,CSTM-01095,PROD-R00009,2025-07-11 10:20:15,2,14K
CRT-02163,CSTM-01200,PROD-E00008,2025-07-02 05:20:15,1,14K
CRT-02164,CSTM-00952,PROD-G00002,2025-07-06 09:20:15,1,24K
CRT-02165,CSTM-01496,PROD-N00005,2025-07-13 18:20:15,3,18K
CRT-02166,CSTM-00114,PROD-E00010,2025-07-16 19:20:15,2,18K
CRT-02167,CSTM-01432,PROD-N00006,2025-07-20 09:20:15,3,14K
CRT-02168,CSTM-01759,PROD-S00005,2025-07-08 19:20:15,3,14K
CRT-02169,CSTM-00656,PROD-E00005,2025-07-11 16:20:15,3,24K
CRT-02170,CSTM-01199,PROD-N00007,2025-07-24 18:20:15,1,14K
CRT-02171,CSTM-01725,PROD-E00009,2025-07-14 02:20:15,1,18K
CRT-02172,CSTM-00053,PROD-N00009,2025-07-26 06:20:15,1,14K
CRT-02173,CSTM-01710,PROD-R00008,2025-07-28 13:59:15,3,18K
CRT-02174,CSTM-00685,PROD-E00012,2025-07-02 23:20:15,1,24K
CRT-02175,CSTM-00511,PROD-E00011,2025-07-27 07:20:15,2,24K
CRT-02176,CSTM-01121,PROD-E00007,2025-07-21 23:20:15,1,14K
CRT-02177,CSTM-00185,PROD-N00004,2025-06-29 16:20:15,2,14K
CRT-02178,CSTM-00642,PROD-N00009,2025-07-26 18:20:15,1,18K
CRT-02179,CSTM-00316,PROD-G00004,2025-07-27 14:20:15,2,14K
CRT-02180,CSTM-01486,PROD-S00001,2025-07-11 16:20:15,1,24K
CRT-02181,CSTM-00930,PROD-R00009,2025-07-06 12:20:15,3,14K
CRT-02182,CSTM-01244,PROD-S00006,2025-07-24 01:20:15,2,18K
CRT-02183,CSTM-01814,PROD-N00011,2025-07-16 19:20:15,3,24K
CRT-02184,CSTM-00198,PROD-N00001,2025-07-02 17:20:15,3,14K
CRT-02185,CSTM-00339,PROD-E00003,2025-07-16 16:20:15,1,18K
CRT-02186,CSTM-01458,PROD-R00002,2025-07-28 03:20:15,3,18K
CRT-02187,CSTM-01347,PROD-S00006,2025-07-06 14:20:15,2,14K
CRT-02188,CSTM-01243,PROD-N00009,2025-07-12 02:20:15,2,18K
CRT-02189,CSTM-01685,PROD-R00003,2025-07-28 08:20:15,2,14K
CRT-02190,CSTM-01809,PROD-R00007,2025-07-24 15:20:15,2,24K
CRT-02191,CSTM-01574,PROD-G00001,2025-07-28 13:27:15,2,18K
CRT-02192,CSTM-00735,PROD-N00009,2025-07-28 13:59:15,3,14K
CRT-02193,CSTM-00005,PROD-N00012,2025-07-23 06:20:15,2,14K
CRT-02194,CSTM-00259,PROD-N00008,2025-07-12 16:20:15,2,24K
CRT-02195,CSTM-01277,PROD-R00004,2025-07-03 05:20:15,3,24K
CRT-02196,CSTM-00682,PROD-R00001,2025-07-04 20:20:15,1,14K
CRT-02197,CSTM-00639,PROD-E00004,2025-07-18 22:20:15,1,14K
CRT-02198,CSTM-00186,PROD-G00003,2025-07-03 03:20:15,3,24K
CRT-02199,CSTM-00508,PROD-E00007,2025-07-08 21:20:15,2,14K
CRT-02200,CSTM-01874,PROD-G00001,2025-07-22 10:20:15,1,18K
CRT-02201,CSTM-01056,PROD-E00011,2025-07-26 06:20:15,3,18K
CRT-02202,CSTM-01840,PROD-E00003,2025-07-04 03:20:15,2,24K
CRT-02203,CSTM-00681,PROD-E00002,2025-07-07 13:20:15,3,18K
CRT-02204,CSTM-01364,PROD-N00010,2025-07-09 02:20:15,3,18K
CRT-02205,CSTM-01234,PROD-N00004,2025-07-20 06:20:15,3,24K
CRT-02206,CSTM-00064,PROD-E00006,2025-07-21 10:20:15,2,24K
CRT-02207,CSTM-01575,PROD-R00003,2025-07-22 19:20:15,1,14K
CRT-02208,CSTM-01554,PROD-S00001,2025-07-13 18:20:15,2,18K
CRT-02209,CSTM-00412,PROD-R00006,2025-07-27 03:20:15,1,24K
CRT-02210,CSTM-00260,PROD-E00004,2025-07-17 16:20:15,1,18K
CRT-02211,CSTM-00565,PROD-G00005,2025-07-14 17:20:15,1,14K
CRT-02212,CSTM-01375,PROD-R00002,2025-07-28 13:45:15,1,14K
CRT-02213,CSTM-00856,PROD-E00002,2025-07-28 14:13:15,3,14K
CRT-02214,CSTM-01310,PROD-S00007,2025-07-25 22:20:15,1,18K
CRT-02215,CSTM-00223,PROD-E00008,2025-07-03 15:20:15,3,18K
CRT-02216,CSTM-00788,PROD-N00004,2025-07-01 00:20:15,1,18K
CRT-02217,CSTM-00786,PROD-R00007,2025-07-04 03:20:15,1,24K
CRT-02218,CSTM-01143,PROD-G00005,2025-07-18 05:20:15,2,18K
CRT-02219,CSTM-00957,PROD-S00007,2025-07-25 22:20:15,1,24K
CRT-02220,CSTM-00464,PROD-E00001,2025-07-23 17:20:15,3,24K
CRT-02221,CSTM-01809,PROD-N00010,2025-07-16 09:20:15,1,18K
CRT-02222,CSTM-00454,PROD-E00002,2025-07-28 13:29:15,1,18K
CRT-02223,CSTM-00715,PROD-G00003,2025-06-29 21:20:15,2,14K
CRT-02224,CSTM-01308,PROD-E00006,2025-07-11 15:20:15,1,18K
CRT-02225,CSTM-00030,PROD-G00004,2025-07-15 16:20:15,1,14K
CRT-02226,CSTM-01720,PROD-N00002,2025-07-28 14:19:15,1,24K
CRT-02227,CSTM-00631,PROD-R00010,2025-07-03 10:20:15,1,24K
CRT-02228,CSTM-00938,PROD-N00011,2025-07-18 16:20:15,1,18K
CRT-02229,CSTM-01421,PROD-N00012,2025-07-24 02:20:15,3,18K
CRT-02230,CSTM-01662,PROD-R00008,2025-07-08 10:20:15,1,24K
CRT-02231,CSTM-01594,PROD-N00006,2025-07-28 14:12:15,2,24K
CRT-02232,CSTM-01872,PROD-E00008,2025-07-28 14:15:15,1,24K
CRT-02233,CSTM-00851,PROD-N00006,2025-07-06 11:20:15,3,24K
CRT-02234,CSTM-00745,PROD-N00006,2025-07-19 06:20:15,2,14K
CRT-02235,CSTM-01314,PROD-E00012,2025-07-28 13:22:15,1,14K
CRT-02236,CSTM-00847,PROD-E00004,2025-07-03 20:20:15,1,14K
CRT-02237,CSTM-00984,PROD-R00006,2025-07-17 10:20:15,1,24K
CRT-02238,CSTM-01462,PROD-R00008,2025-07-23 08:20:15,3,14K
CRT-02239,CSTM-00216,PROD-G00001,2025-07-28 14:01:15,2,24K
CRT-02240,CSTM-00843,PROD-G00003,2025-07-01 08:20:15,3,24K
CRT-02241,CSTM-00070,PROD-R00009,2025-07-28 13:47:15,1,18K
CRT-02242,CSTM-01344,PROD-R00008,2025-07-28 14:15:15,3,24K
CRT-02243,CSTM-01838,PROD-G00001,2025-07-28 13:51:15,3,18K
CRT-02244,CSTM-00945,PROD-E00010,2025-06-29 02:20:15,2,24K
CRT-02245,CSTM-00646,PROD-R00007,2025-07-12 13:20:15,3,18K
CRT-02246,CSTM-00657,PROD-S00006,2025-07-05 07:20:15,1,18K
CRT-02247,CSTM-01095,PROD-N00010,2025-07-25 20:20:15,2,18K
CRT-02248,CSTM-00357,PROD-E00012,2025-07-20 05:20:15,2,18K
CRT-02249,CSTM-00706,PROD-R00001,2025-07-28 14:13:15,1,24K
CRT-02250,CSTM-01664,PROD-N00005,2025-07-28 13:27:15,3,14K
CRT-02251,CSTM-00121,PROD-R00009,2025-07-27 23:20:15,3,24K
CRT-02252,CSTM-00886,PROD-E00002,2025-07-09 02:20:15,2,24K
CRT-02253,CSTM-00434,PROD-R00006,2025-07-02 20:20:15,3,18K
CRT-02254,CSTM-00295,PROD-R00008,2025-07-03 13:20:15,3,18K
CRT-02255,CSTM-01598,PROD-N00001,2025-07-21 14:20:15,3,14K
CRT-02256,CSTM-01569,PROD-G00001,2025-07-05 19:20:15,1,18K
CRT-02257,CSTM-00182,PROD-N00007,2025-07-04 16:20:15,3,18K
CRT-02258,CSTM-00415,PROD-N00010,2025-07-02 22:20:15,3,24K
CRT-02259,CSTM-00533,PROD-E00010,2025-07-17 06:20:15,3,18K
CRT-02260,CSTM-00950,PROD-N00007,2025-07-28 13:57:15,1,18K
CRT-02261,CSTM-00253,PROD-N00001,2025-07-28 13:49:15,2,14K
CRT-02262,CSTM-01055,PROD-E00001,2025-07-08 06:20:15,2,14K
CRT-02263,CSTM-00486,PROD-E00010,2025-07-05 13:20:15,3,18K
CRT-02264,CSTM-00787,PROD-N00003,2025-07-17 00:20:15,2,18K
CRT-02265,CSTM-00910,PROD-E00006,2025-07-20 21:20:15,1,18K
CRT-02266,CSTM-01581,PROD-R00003,2025-07-28 13:53:15,1,14K
CRT-02267,CSTM-00176,PROD-N00011,2025-07-22 03:20:15,3,24K
CRT-02268,CSTM-00665,PROD-N00009,2025-07-19 12:20:15,2,18K
CRT-02269,CSTM-00671,PROD-R00008,2025-06-30 00:20:15,2,14K
CRT-02270,CSTM-00542,PROD-R00008,2025-07-01 21:20:15,1,24K
CRT-02271,CSTM-01032,PROD-S00007,2025-07-26 21:20:15,3,14K
CRT-02272,CSTM-00419,PROD-N00004,2025-07-15 23:20:15,3,14K
CRT-02273,CSTM-01049,PROD-G00005,2025-07-16 16:20:15,2,24K
CRT-02274,CSTM-01536,PROD-S00007,2025-07-18 23:20:15,1,18K
CRT-02275,CSTM-00104,PROD-N00001,2025-07-28 14:12:15,2,18K
CRT-02276,CSTM-01685,PROD-E00009,2025-07-03 23:20:15,2,24K
CRT-02277,CSTM-01672,PROD-S00004,2025-07-21 18:20:15,1,18K
CRT-02278,CSTM-01377,PROD-E00009,2025-07-05 02:20:15,1,24K
CRT-02279,CSTM-01174,PROD-N00006,2025-07-09 02:20:15,1,14K
CRT-02280,CSTM-01388,PROD-R00010,2025-07-04 21:20:15,2,14K
CRT-02281,CSTM-00533,PROD-R00004,2025-07-18 19:20:15,2,24K
CRT-02282,CSTM-01182,PROD-R00010,2025-06-29 13:20:15,2,18K
CRT-02283,CSTM-01211,PROD-N00002,2025-06-28 20:20:15,3,18K
CRT-02284,CSTM-00699,PROD-R00008,2025-07-28 13:21:15,2,18K
CRT-02285,CSTM-00248,PROD-E00009,2025-07-28 14:09:15,3,24K
CRT-02286,CSTM-01165,PROD-E00001,2025-07-28 13:43:15,1,14K
CRT-02287,CSTM-01659,PROD-N00009,2025-07-13 19:20:15,3,24K
CRT-02288,CSTM-01364,PROD-S00004,2025-07-22 19:20:15,1,18K
CRT-02289,CSTM-01403,PROD-S00006,2025-07-26 16:20:15,1,18K
CRT-02290,CSTM-01450,PROD-E00008,2025-07-18 02:20:15,1,18K
CRT-02291,CSTM-00621,PROD-E00003,2025-07-03 03:20:15,3,24K
CRT-02292,CSTM-00391,PROD-G00005,2025-07-27 00:20:15,1,24K
CRT-02293,CSTM-01137,PROD-E00012,2025-07-06 13:20:15,2,24K
CRT-02294,CSTM-01538,PROD-E00007,2025-07-15 04:20:15,1,24K
CRT-02295,CSTM-00180,PROD-N00012,2025-07-27 14:20:15,3,18K
CRT-02296,CSTM-01628,PROD-N00007,2025-07-08 21:20:15,3,14K
CRT-02297,CSTM-01615,PROD-N00001,2025-07-17 23:20:15,1,18K
CRT-02298,CSTM-00834,PROD-S00005,2025-07-07 07:20:15,3,24K
CRT-02299,CSTM-01349,PROD-N00009,2025-07-04 16:20:15,3,24K
CRT-02300,CSTM-00014,PROD-E00010,2025-07-11 09:20:15,2,18K
CRT-02301,CSTM-00811,PROD-E00011,2025-07-14 04:20:15,3,18K
CRT-02302,CSTM-00817,PROD-E00012,2025-07-28 13:48:15,1,24K
CRT-02303,CSTM-00849,PROD-N00009,2025-07-28 13:29:15,1,18K
CRT-02304,CSTM-00883,PROD-S00002,2025-07-22 11:20:15,3,18K
CRT-02305,CSTM-01623,PROD-R00001,2025-07-22 10:20:15,1,14K
CRT-02306,CSTM-01193,PROD-G00002,2025-07-04 06:20:15,2,18K
CRT-02307,CSTM-01257,PROD-N00010,2025-07-19 12:20:15,1,14K
CRT-02308,CSTM-00010,PROD-R00002,2025-07-06 19:20:15,1,14K
CRT-02309,CSTM-00317,PROD-R00007,2025-07-02 14:20:15,3,14K
CRT-02310,CSTM-01045,PROD-N00010,2025-07-14 13:20:15,3,24K
CRT-02311,CSTM-01773,PROD-E00009,2025-07-04 01:20:15,1,14K
CRT-02312,CSTM-00829,PROD-S00005,2025-07-26 22:20:15,2,18K
CRT-02313,CSTM-01234,PROD-G00002,2025-07-19 09:20:15,1,14K
CRT-02314,CSTM-01458,PROD-R00004,2025-07-20 01:20:15,2,14K
CRT-02315,CSTM-00225,PROD-E00003,2025-07-20 21:20:15,2,14K
CRT-02316,CSTM-00009,PROD-E00001,2025-07-19 05:20:15,2,14K
CRT-02317,CSTM-00947,PROD-S00002,2025-07-15 11:20:15,1,14K
CRT-02318,CSTM-00811,PROD-E00012,2025-07-19 09:20:15,1,14K
CRT-02319,CSTM-00692,PROD-N00008,2025-07-28 13:49:15,3,24K
CRT-02320,CSTM-00803,PROD-R00002,2025-07-28 09:20:15,3,14K
CRT-02321,CSTM-01687,PROD-S00006,2025-07-02 09:20:15,3,14K
CRT-02322,CSTM-01004,PROD-N00006,2025-07-12 03:20:15,1,14K
CRT-02323,CSTM-00785,PROD-N00006,2025-07-02 03:20:15,1,24K
CRT-02324,CSTM-01826,PROD-N00005,2025-07-03 00:20:15,3,18K
CRT-02325,CSTM-00373,PROD-R00006,2025-07-12 04:20:15,2,18K
CRT-02326,CSTM-01015,PROD-R00010,2025-07-23 05:20:15,2,14K
CRT-02327,CSTM-01009,PROD-E00006,2025-07-10 05:20:15,1,18K
CRT-02328,CSTM-01108,PROD-S00003,2025-07-28 13:48:15,1,14K
CRT-02329,CSTM-00531,PROD-N00012,2025-07-23 01:20:15,2,14K
CRT-02330,CSTM-01761,PROD-S00008,2025-06-28 18:20:15,2,14K
CRT-02331,CSTM-01726,PROD-N00010,2025-07-19 12:20:15,1,14K
CRT-02332,CSTM-00249,PROD-R00007,2025-07-28 13:52:15,1,24K
CRT-02333,CSTM-00558,PROD-R00004,2025-07-17 08:20:15,2,18K
CRT-02334,CSTM-01195,PROD-R00006,2025-07-25 19:20:15,3,24K
CRT-02335,CSTM-00646,PROD-N00003,2025-07-05 03:20:15,1,24K
CRT-02336,CSTM-01770,PROD-E00003,2025-07-05 19:20:15,3,18K
CRT-02337,CSTM-00190,PROD-N00008,2025-07-06 05:20:15,3,14K
CRT-02338,CSTM-00972,PROD-S00005,2025-07-28 13:38:15,3,14K
CRT-02339,CSTM-00005,PROD-E00007,2025-06-30 00:20:15,1,14K
CRT-02340,CSTM-01460,PROD-R00003,2025-07-24 15:20:15,3,24K
CRT-02341,CSTM-01725,PROD-E00004,2025-07-07 02:20:15,1,24K
CRT-02342,CSTM-01112,PROD-S00003,2025-07-14 17:20:15,2,14K
CRT-02343,CSTM-01686,PROD-S00007,2025-07-02 11:20:15,2,18K
CRT-02344,CSTM-00408,PROD-N00009,2025-07-28 14:10:15,2,14K
CRT-02345,CSTM-01627,PROD-N00002,2025-07-06 16:20:15,2,14K
CRT-02346,CSTM-00567,PROD-R00003,2025-06-30 16:20:15,1,14K
CRT-02347,CSTM-00706,PROD-S00006,2025-07-19 11:20:15,1,24K
CRT-02348,CSTM-00328,PROD-S00004,2025-07-21 20:20:15,3,14K
CRT-02349,CSTM-01795,PROD-N00002,2025-07-01 08:20:15,1,18K
CRT-02350,CSTM-01066,PROD-E00012,2025-07-15 17:20:15,2,24K
CRT-02351,CSTM-01767,PROD-E00011,2025-07-01 00:20:15,2,18K
CRT-02352,CSTM-00694,PROD-G00004,2025-07-28 13:44:15,3,14K
CRT-02353,CSTM-01040,PROD-N00002,2025-07-28 14:04:15,3,18K
CRT-02354,CSTM-00750,PROD-N00003,2025-07-06 12:20:15,1,24K
CRT-02355,CSTM-01454,PROD-G00003,2025-07-19 07:20:15,3,18K
CRT-02356,CSTM-01286,PROD-N00001,2025-07-17 21:20:15,1,14K
CRT-02357,CSTM-00892,PROD-S00001,2025-07-12 00:20:15,3,24K
CRT-02358,CSTM-00279,PROD-R00002,2025-07-17 05:20:15,1,24K
CRT-02359,CSTM-00731,PROD-R00005,2025-07-14 08:20:15,2,18K
CRT-02360,CSTM-00448,PROD-E00007,2025-07-24 02:20:15,1,18K
CRT-02361,CSTM-00234,PROD-R00001,2025-07-23 00:20:15,1,14K
CRT-02362,CSTM-01413,PROD-R00003,2025-07-28 14:19:15,1,24K
CRT-02363,CSTM-01764,PROD-S00006,2025-07-22 23:20:15,3,14K
CRT-02364,CSTM-00913,PROD-G00003,2025-07-28 13:49:15,2,18K
CRT-02365,CSTM-00367,PROD-S00003,2025-07-13 02:20:15,3,18K
CRT-02366,CSTM-00780,PROD-R00003,2025-07-28 13:23:15,3,24K
CRT-02367,CSTM-00982,PROD-E00012,2025-06-30 03:20:15,2,24K
CRT-02368,CSTM-01591,PROD-S00005,2025-07-18 15:20:15,1,18K
CRT-02369,CSTM-00630,PROD-R00007,2025-06-28 16:20:15,1,18K
CRT-02370,CSTM-01569,PROD-N00008,2025-07-11 18:20:15,2,24K
CRT-02371,CSTM-00579,PROD-S00008,2025-07-28 13:57:15,1,14K
CRT-02372,CSTM-01464,PROD-S00008,2025-07-27 08:20:15,1,14K
CRT-02373,CSTM-01141,PROD-N00001,2025-07-28 14:15:15,1,18K
CRT-02374,CSTM-00517,PROD-E00001,2025-07-13 08:20:15,1,24K
CRT-02375,CSTM-00723,PROD-R00009,2025-07-10 19:20:15,1,24K
CRT-02376,CSTM-00425,PROD-S00008,2025-07-02 02:20:15,3,14K
CRT-02377,CSTM-00744,PROD-G00004,2025-07-22 00:20:15,3,18K
CRT-02378,CSTM-00785,PROD-S00003,2025-07-21 04:20:15,1,14K
